time,Label1,Label2
2022/7/21 0:22,11073.619657034244,12233.512000551958
2022/7/21 0:24,11241.50259080856,11173.51151252123
2022/7/21 0:26,11900.159273113866,11379.071854209355
2022/7/21 0:28,12114.858991637659,11357.680257257098
2022/7/21 0:30,12209.860085654738,11164.710989121602
2022/7/21 0:32,12133.483036433956,11698.975439570097
2022/7/21 0:34,12285.283492680477,11359.621572880824
2022/7/21 0:36,13071.75081913382,11616.644283296455
2022/7/21 0:38,12887.060396664489,11330.586308068549
2022/7/21 0:40,13436.977934775972,11235.22423865513
2022/7/21 0:42,12903.745186261693,11469.823531019216
2022/7/21 0:44,11754.82363130167,11485.304005011438
2022/7/21 0:46,11401.952146522464,11330.196650543545
2022/7/21 0:48,12013.28149762026,11149.325327459745
2022/7/21 0:50,13159.232073305544,11106.786480255907
2022/7/21 0:52,13081.738762807736,11286.524380630515
2022/7/21 0:54,14044.348901916277,11508.228164545942
2022/7/21 0:56,13194.711312385312,11700.963185922932
2022/7/21 0:58,13468.054974934472,11229.787603869427
2022/7/21 1:00,14016.981594399875,11592.921609848912
2022/7/21 1:02,14021.337063420806,11509.265545172002
2022/7/21 1:04,14023.12764687656,11358.504683340889
2022/7/21 1:06,14013.989774507134,11985.744156153536
2022/7/21 1:08,13676.469651771538,12272.229115826276
2022/7/21 1:10,13713.883457476979,12558.15115000717
2022/7/21 1:12,13528.142924797958,13353.330777661515
2022/7/21 1:14,13557.006808138369,12904.504322482302
2022/7/21 1:16,13781.458319477002,12904.62593050256
2022/7/21 1:18,13733.893975103825,12926.051708874018
2022/7/21 1:20,13532.120153891818,13937.75022047651
2022/7/21 1:22,13725.837368769082,14099.25347332986
2022/7/21 1:24,14090.154158197774,14117.538147769448
2022/7/21 1:26,13124.198713786947,13960.721074810688
2022/7/21 1:28,13250.287074071717,13620.57447291152
2022/7/21 1:30,12861.902356198845,13656.65010435746
2022/7/21 1:32,13187.810537283707,13896.37808408575
2022/7/21 1:34,13540.099370029582,13844.140916608421
2022/7/21 1:36,13897.829445233652,12504.695004001334
2022/7/21 1:38,13180.299109523143,12628.205102928923
2022/7/21 1:40,13683.421109790772,12423.080306566922
2022/7/21 1:42,13998.21190184381,12201.706537456577
2022/7/21 1:44,14869.62204535778,12883.94704022068
2022/7/21 1:46,14101.294674306631,12364.654905617348
2022/7/21 1:48,13858.064598134843,12979.077903900798
2022/7/21 1:50,13984.434157166084,12988.944746484842
2022/7/21 1:52,14143.3059476237,12995.228590036691
2022/7/21 1:54,14038.57746147164,13561.48624607475
2022/7/21 1:56,14078.73508714778,13532.411556795052
2022/7/21 1:58,13800.094787916876,13597.536448091349
2022/7/21 2:00,14909.52454244148,13504.281632633738
2022/7/21 2:02,14285.611102069382,14339.073079765052
2022/7/21 2:04,14079.747835905673,13770.599189894345
2022/7/21 2:06,14120.350896083117,13851.154721174405
2022/7/21 2:08,13939.870932958136,14668.557696642058
2022/7/21 2:10,15405.059926416343,13575.987087351441
2022/7/21 2:12,14465.746627353907,13391.33510098949
2022/7/21 2:14,14158.461785455353,13797.518823260523
2022/7/21 2:16,14348.077441298745,13483.615022332273
2022/7/21 2:18,12977.976981800106,13501.325010306287
2022/7/21 2:20,12057.184022960255,13486.758904678356
2022/7/21 2:22,12285.526129838987,13490.70650993907
2022/7/21 2:24,12568.983157143606,13552.19188306033
2022/7/21 2:26,12607.46973750709,13074.896360556115
2022/7/21 2:28,12081.986803622744,12386.053920075334
2022/7/21 2:30,12274.209610636486,12341.412031566315
2022/7/21 2:32,12451.946751089226,11868.277210620428
2022/7/21 2:34,11887.950641110836,12048.16731930386
2022/7/21 2:36,12265.704208816534,12036.3335147847
2022/7/21 2:38,12477.250052419893,12059.28912132116
2022/7/21 2:40,12397.313694949979,11645.745414626774
2022/7/21 2:42,12245.608271888428,11944.800022715015
2022/7/21 2:44,12785.566328310155,11842.969677583043
2022/7/21 2:46,13763.335805473542,11639.682822502496
2022/7/21 2:48,13400.523659773222,11506.781717751648
2022/7/21 2:50,13580.94778818081,11704.752144783404
2022/7/21 2:52,13904.495107532068,11902.221334296291
2022/7/21 2:54,14054.540380644326,12150.32492995744
2022/7/21 2:56,12724.15213373474,12029.055075483266
2022/7/21 2:58,13167.03441882522,12113.95328623797
2022/7/21 3:00,13404.001838484919,11895.634389372075
2022/7/21 3:02,13561.588373377126,12171.005565589989
2022/7/21 3:04,14077.008430728583,12093.661390187104
2022/7/21 3:06,14079.350040541183,12017.588694551692
2022/7/21 3:08,14206.779750891279,12504.319404338032
2022/7/21 3:10,14208.114727442953,13026.875012806271
2022/7/21 3:12,14396.954173910726,13217.254567677803
2022/7/21 3:14,14137.786919077727,13695.991828204564
2022/7/21 3:16,14093.16152532756,13719.043980115099
2022/7/21 3:18,14084.251310112355,13699.410937818446
2022/7/21 3:20,14092.70150264732,13996.652838359925
2022/7/21 3:22,13950.80122399663,13896.667925364856
2022/7/21 3:24,13921.782823930445,13528.00727234295
2022/7/21 3:26,13556.488417117185,13750.176684699116
2022/7/21 3:28,13702.32601525947,13764.671104306028
2022/7/21 3:30,13286.940703193017,13203.925717145232
2022/7/21 3:32,13371.420714004653,13244.126163487348
2022/7/21 3:34,13336.091580802444,12573.017171453059
2022/7/21 3:36,14022.488260900647,12940.44973899682
2022/7/21 3:38,14165.177810559144,13377.94181199612
2022/7/21 3:40,14094.573948956697,13332.997536878403
2022/7/21 3:42,14051.077315333734,13204.959165385468
2022/7/21 3:44,14025.33343033864,12986.171502710922
2022/7/21 3:46,14030.561121318095,13542.685865442972
2022/7/21 3:48,13954.562096527605,13133.85432704788
2022/7/21 3:50,14229.99089109667,13365.67919246993
2022/7/21 3:52,14093.426138679359,13196.628000930918
2022/7/21 3:54,14160.089744686273,12756.88219859104
2022/7/21 3:56,14018.097918402591,12922.666168550917
2022/7/21 3:58,13415.971003145092,12750.075398109248
2022/7/21 4:00,13757.917512891998,12760.514475416132
2022/7/21 4:02,14251.423206568186,12646.699426616624
2022/7/21 4:04,13216.87307828503,12783.568005346535
2022/7/21 4:06,13167.779376077575,12554.636613145067
2022/7/21 4:08,13348.913102420358,12322.070642827559
2022/7/21 4:10,13731.09455129547,12102.787619397459
2022/7/21 4:12,15033.323308481728,11714.325938213804
2022/7/21 4:14,13859.981214016212,12032.02281439571
2022/7/21 4:16,14039.216551577005,11929.51436459565
2022/7/21 4:18,13507.221241880907,11622.723517514329
2022/7/21 4:20,13664.647740350209,11583.145149308111
2022/7/21 4:22,13134.234835861776,11513.43524368071
2022/7/21 4:24,12810.757237468788,11444.045818006787
2022/7/21 4:26,12324.311860515336,11270.165309282755
2022/7/21 4:28,12546.096329706541,10939.646852377373
2022/7/21 4:30,13332.212058817486,10952.791283012906
2022/7/21 4:32,12487.32541878124,10755.277362626572
2022/7/21 4:34,12432.07018556628,10715.327369110837
2022/7/21 4:36,13271.099635202365,10802.792157933558
2022/7/21 4:38,13341.081555214672,10890.969658163145
2022/7/21 4:40,13580.353854553008,11080.896123678403
2022/7/21 4:42,13624.194259814161,10907.787934600781
2022/7/21 4:44,13530.557366886584,10802.779189260114
2022/7/21 4:46,13136.287832317952,10966.707857680745
2022/7/21 4:48,13719.302326308247,11232.26895853147
2022/7/21 4:50,13619.904002905994,11102.74339716207
2022/7/21 4:52,14164.726208249309,11023.039871455836
2022/7/21 4:54,14371.205022669277,11162.993143480206
2022/7/21 4:56,14092.465315954225,11106.190918964356
2022/7/21 4:58,14482.43397499334,11700.919162608869
2022/7/21 5:00,13638.137580183107,11051.444846795388
2022/7/21 5:02,13731.501797968966,11333.0247175582
2022/7/21 5:04,14436.559993092049,11322.89364428869
2022/7/21 5:06,14826.012151416855,11623.951184532203
2022/7/21 5:08,14275.115623811109,11782.890821431336
2022/7/21 5:10,14197.897436984487,11598.118395744652
2022/7/21 5:12,14300.228832217286,11361.053660642734
2022/7/21 5:14,14658.568387367095,11668.651446193431
2022/7/21 5:16,14441.676477278166,11923.325380206323
2022/7/21 5:18,15234.247512498448,11455.3984949075
2022/7/21 5:20,14854.229604235132,11465.339453857025
2022/7/21 5:22,14476.479702524584,11852.730213593884
2022/7/21 5:24,14857.031223451042,12417.60554702175
2022/7/21 5:26,14309.891555114482,12275.52468321032
2022/7/21 5:28,14256.611893976024,12183.21683535438
2022/7/21 5:30,14580.193462579407,13261.654809250915
2022/7/21 5:32,15880.963810532323,14370.902652298242
2022/7/21 5:34,15853.56940308369,15846.490950667729
2022/7/21 5:36,16108.422938611257,14913.635561804695
2022/7/21 5:38,16215.964573296256,15253.978508684942
2022/7/21 5:40,15693.226869470986,15320.261754954754
2022/7/21 5:42,15938.229472508254,16049.240103628868
2022/7/21 5:44,15433.148495384145,15111.89928572947
2022/7/21 5:46,15995.863971708877,14533.12756387064
2022/7/21 5:48,16290.847057328963,14384.996757803196
2022/7/21 5:50,15734.094820815257,14182.44414054004
2022/7/21 5:52,15772.79636890298,14525.089436556833
2022/7/21 5:54,15485.359057110047,14050.280814523428
2022/7/21 5:56,15800.14903095287,13941.400041952164
2022/7/21 5:58,15040.13350460609,13462.65657847689
2022/7/21 6:00,15079.82853340822,13214.627340995798
2022/7/21 6:02,14927.31957742892,12417.75322495492
2022/7/21 6:04,14816.640128110188,12201.018449236668
2022/7/21 6:06,15064.23787599294,12081.870641558422
2022/7/21 6:08,14940.505907903247,11989.981651284963
2022/7/21 6:10,14214.21216266075,11690.649002510914
2022/7/21 6:12,14201.924551222675,11595.683255803624
2022/7/21 6:14,14289.254958865838,11567.936221196838
2022/7/21 6:16,14564.600930912353,11510.69899868033
2022/7/21 6:18,14529.365463778362,11501.992346076697
2022/7/21 6:20,13871.486102981784,11408.915542569108
2022/7/21 6:22,13616.159186321482,11225.577532074314
2022/7/21 6:24,13339.570102777077,11193.159698265654
2022/7/21 6:26,13246.595118066825,10876.596226660775
2022/7/21 6:28,13340.888665601522,10876.219049205063
2022/7/21 6:30,13194.227676068389,10789.010868133975
2022/7/21 6:32,13536.078466832849,10772.36573510564
2022/7/21 6:34,13228.266062124512,10597.638648422064
2022/7/21 6:36,13171.35624549849,10784.853324786645
2022/7/21 6:38,13324.81046534309,10928.362017238356
2022/7/21 6:40,13337.14538576772,10832.74247598337
2022/7/21 6:42,13829.310611921956,11053.151612777356
2022/7/21 6:44,13666.552184582823,11026.898824147582
2022/7/21 6:46,13416.858189522036,10919.95752133631
2022/7/21 6:48,13477.938329939961,10912.116694289738
2022/7/21 6:50,13512.01060059336,10890.072857269139
2022/7/21 6:52,13709.148182277415,10856.665241909197
2022/7/21 6:54,13633.245169656722,10844.971653926554
2022/7/21 6:56,13716.649437339542,10655.019625277648
2022/7/21 6:58,14720.741668963801,11052.156549830583
2022/7/21 7:00,14492.33409507429,10744.136650731647
2022/7/21 7:02,14208.719394199956,10814.694555321377
2022/7/21 7:04,14453.46430665144,10694.078872623364
2022/7/21 7:06,14375.45547115228,10999.930516476585
2022/7/21 7:08,14431.924675349426,10871.457705698318
2022/7/21 7:10,14619.120766690823,11131.337082905666
2022/7/21 7:12,14119.035072915132,11197.45839090965
2022/7/21 7:14,13911.674199754374,10998.575107419036
2022/7/21 7:16,14572.756330995862,11226.244469912494
2022/7/21 7:18,14301.176296798945,11649.89313411522
2022/7/21 7:20,14436.660075836497,12873.763091062086
2022/7/21 7:22,14889.658580972698,13552.944636390896
2022/7/21 7:24,14919.496932494167,14840.7119868898
2022/7/21 7:26,15069.164310311588,16106.102253563233
2022/7/21 7:28,15082.69880142121,15777.012351504794
2022/7/21 7:30,15457.955171623897,16531.26041481213
2022/7/21 7:32,14789.52530215123,16760.858368306424
2022/7/21 7:34,14743.0953662272,16071.247786376922
2022/7/21 7:36,15039.239156226025,14806.003783415355
2022/7/21 7:38,15124.581189771694,14170.299009177405
2022/7/21 7:40,15420.057299475684,13834.461642702945
2022/7/21 7:42,15276.63082458953,13368.264683129653
2022/7/21 7:44,15447.49231538829,13476.043000408297
2022/7/21 7:46,14963.743833048351,13180.449198507751
2022/7/21 7:48,15474.15602622708,13050.924887470173
2022/7/21 7:50,15007.285897647167,12816.066321002876
2022/7/21 7:52,15079.596840180515,12763.181580154387
2022/7/21 7:54,14510.440603060115,12116.265645679045
2022/7/21 7:56,14564.931814812062,12137.643390924975
2022/7/21 7:58,14638.837009220177,11652.673668791007
2022/7/21 8:00,14392.957423813272,11504.373380003875
2022/7/21 8:02,14733.654975068299,11516.516881447043
2022/7/21 8:04,14677.978747894053,11294.591087109802
2022/7/21 8:06,14471.486928060733,11083.939620494035
2022/7/21 8:08,14266.815452123796,11208.31403799556
2022/7/21 8:10,13895.583147902407,10970.705902572623
2022/7/21 8:12,13847.698725946018,10892.068066662432
2022/7/21 8:14,13734.084351581812,10935.147817298053
2022/7/21 8:16,13763.021420878731,11004.19591597946
2022/7/21 8:18,13640.66761976441,10947.119441158642
2022/7/21 8:20,13852.914812522646,10959.864578442197
2022/7/21 8:22,14149.285014961153,11036.506564920448
2022/7/21 8:24,13828.56963501228,10762.865698458447
2022/7/21 8:26,13881.820533205619,10809.646233998277
2022/7/21 8:28,13785.50475585233,10717.367896497175
2022/7/21 8:30,13645.001641063327,10764.264671750341
2022/7/21 8:32,13640.703605471268,10758.529118159562
2022/7/21 8:34,13867.198744191537,10686.814794339549
2022/7/21 8:36,13994.89752768439,10991.868633916038
2022/7/21 8:38,14394.33039673724,10974.567454611344
2022/7/21 8:40,14312.335197181297,10808.363479601521
2022/7/21 8:42,14818.95311312179,10846.793079026449
2022/7/21 8:44,14604.363305725195,10995.022426272779
2022/7/21 8:46,14934.773895498562,11150.47196669696
2022/7/21 8:48,14709.78666854616,11339.268955857271
2022/7/21 8:50,15422.629645139812,11675.978919566467
2022/7/21 8:52,15342.752019290921,11874.262526761642
2022/7/21 8:54,15624.833977666549,11868.961228997347
2022/7/21 8:56,16374.847834873863,11893.875281430786
2022/7/21 8:58,16914.741001724124,12391.022880056153
2022/7/21 9:00,16379.420087161985,12421.1088718934
2022/7/21 9:02,16793.913197982838,12683.592513226778
2022/7/21 9:04,16786.316152108553,12542.94681558733
2022/7/21 9:06,16607.139392356356,13954.460110094036
2022/7/21 9:08,16518.382568153727,14525.800754830554
2022/7/21 9:10,16353.526653574323,14498.802805446223
2022/7/21 9:12,16339.397057695378,15398.607090231617
2022/7/21 9:14,15500.145739267033,14696.247509356055
2022/7/21 9:16,15922.33660879227,15578.37603107957
2022/7/21 9:18,15533.170224252844,15025.339820697167
2022/7/21 9:20,15045.901899230494,15004.020697301925
2022/7/21 9:22,15934.750124840708,16167.069648609293
2022/7/21 9:24,15602.266595525816,16410.991889644647
2022/7/21 9:26,15014.666380197612,16062.091339655997
2022/7/21 9:28,15773.514284610363,15787.673420890484
2022/7/21 9:30,16374.265307804568,16287.634534011004
2022/7/21 9:32,16235.26522560164,15958.106691069119
2022/7/21 9:34,16521.29388776486,16115.771839996998
2022/7/21 9:36,16239.519875827938,16131.788755905816
2022/7/21 9:38,16210.607896549405,15211.436583847279
2022/7/21 9:40,16445.297489615496,15983.990014288089
2022/7/21 9:42,16458.561427759505,15283.924736577217
2022/7/21 9:44,15654.109998500135,15119.81991878658
2022/7/21 9:46,15615.935037284378,15035.130313582575
2022/7/21 9:48,16284.727978792227,15017.38262219334
2022/7/21 9:50,16219.146223272515,15928.950140501624
2022/7/21 9:52,15416.322558474167,14832.146477529697
2022/7/21 9:54,16261.845188659241,13992.41966693855
2022/7/21 9:56,15168.270926203777,13952.270939596343
2022/7/21 9:58,15705.332574117354,15561.734869112106
2022/7/21 10:00,15942.531776498556,14243.516760797804
2022/7/21 10:02,16146.8290973461,13348.918234988243
2022/7/21 10:04,15962.86358486065,14927.799974629124
2022/7/21 10:06,15594.081496069426,14212.067147134585
2022/7/21 10:08,16128.65385708149,14686.35214211491
2022/7/21 10:10,15844.371024632206,14835.11783669097
2022/7/21 10:12,16248.092588322605,14627.281153136748
2022/7/21 10:14,15385.098328480997,13749.777883710867
2022/7/21 10:16,16776.983619239916,14716.159635246593
2022/7/21 10:18,16060.43303618647,14814.107183231708
2022/7/21 10:20,16360.531226261342,14459.774072539512
2022/7/21 10:22,15959.436713265433,14269.06470910775
2022/7/21 10:24,15802.20077956663,14774.721221206553
2022/7/21 10:26,16247.758081899523,14162.401975990446
2022/7/21 10:28,15662.096299024874,14361.056743824198
2022/7/21 10:30,15803.554735407979,14103.466973820225
2022/7/21 10:32,15467.519435388302,13823.252976259564
2022/7/21 10:34,14179.538810339049,12616.566283830667
2022/7/21 10:36,13545.482481504036,11500.149142359314
2022/7/21 10:38,13242.561550901717,11573.871485062577
2022/7/21 10:40,13659.083259350726,11506.127732201698
2022/7/21 10:42,13873.137986153846,11751.24334527201
2022/7/21 10:44,13669.72512480734,11506.542501026463
2022/7/21 10:46,13661.195305713332,11513.558660157158
2022/7/21 10:48,13384.053651098267,11371.126519400814
2022/7/21 10:50,13207.36400025646,11178.533249193622
2022/7/21 10:52,13548.314496424175,11387.207373856454
2022/7/21 10:54,13083.63072014807,11117.346469584389
2022/7/21 10:56,12977.808627289643,10783.726395141255
2022/7/21 10:58,12751.475233795356,10877.030871588659
2022/7/21 11:00,12535.402035360301,10794.500727641935
2022/7/21 11:02,12694.037858019197,10747.307528257083
2022/7/21 11:04,12488.167220861464,10438.52222053418
2022/7/21 11:06,12753.900463647007,10309.449466736729
2022/7/21 11:08,13122.758554306321,10431.121369895458
2022/7/21 11:10,12915.929399112496,10408.146801959261
2022/7/21 11:12,13058.433876150097,10460.71495671413
2022/7/21 11:14,12868.65233702763,10503.796462556573
2022/7/21 11:16,12950.174362324646,10532.762674978892
2022/7/21 11:18,13043.810037895237,10440.631214457964
2022/7/21 11:20,12955.428077614712,10635.798111939535
2022/7/21 11:22,12930.645174541063,10630.878646632511
2022/7/21 11:24,12945.425457562613,10569.286080820559
2022/7/21 11:26,13104.10490763833,10672.180813146475
2022/7/21 11:28,12909.34103485092,10567.846965988503
2022/7/21 11:30,13066.386162180428,10552.834443684034
2022/7/21 11:32,13477.166812767437,10657.033435621197
2022/7/21 11:34,13236.199426219864,10647.25873924231
2022/7/21 11:36,13362.355813886643,10721.646246282386
2022/7/21 11:38,13212.751550988356,11039.260962214537
2022/7/21 11:40,13370.008147478306,10681.52103853567
2022/7/21 11:42,12801.166134038536,10734.995900237474
2022/7/21 11:44,12696.849946006507,10851.761559100456
2022/7/21 11:46,12733.331655214777,10494.67263459111
2022/7/21 11:48,13401.041047409082,10346.352320509603
2022/7/21 11:50,13960.518405687097,10637.268221089325
2022/7/21 11:52,13946.074284051867,10623.496445730347
2022/7/21 11:54,13333.793764237986,10604.088261246075
2022/7/21 11:56,13279.308306614297,10552.588143677922
2022/7/21 11:58,13447.187974076778,10481.525820000079
2022/7/21 12:00,13584.03913854494,10878.1071622954
2022/7/21 12:02,13616.912101605827,10976.610891613407
2022/7/21 12:04,13518.6816781598,11242.344084691948
2022/7/21 12:06,13324.101191674208,10952.808215603143
2022/7/21 12:08,13341.095592571866,10794.009292658666
2022/7/21 12:10,12928.41517884919,10791.804673044751
2022/7/21 12:12,13113.33795267172,10954.43559276984
2022/7/21 12:14,13520.305333389524,10845.828896900872
2022/7/21 12:16,14239.152674837684,11350.365503369068
2022/7/21 12:18,13849.079806280557,11934.034313659467
2022/7/21 12:20,13460.979745825687,12181.426868405699
2022/7/21 12:22,14164.659440749978,12594.772503301327
2022/7/21 12:24,14356.839478480533,13004.789665564847
2022/7/21 12:26,14477.766022289872,13265.674655750812
2022/7/21 12:28,14615.172333666791,13270.84893350838
2022/7/21 12:30,14670.503107492656,13175.665747929921
2022/7/21 12:32,14459.44207680923,12404.585011966486
2022/7/21 12:34,14460.610543300198,12410.563169492998
2022/7/21 12:36,14301.459001372063,12407.075596752748
2022/7/21 12:38,14125.579498243851,12490.042051227656
2022/7/21 12:40,14177.717156703777,11893.550606422785
2022/7/21 12:42,13357.786313929042,11593.346315096072
2022/7/21 12:44,14173.032234296645,11783.768350643997
2022/7/21 12:46,13481.200701014663,11755.274354607149
2022/7/21 12:48,13255.189537202597,11737.055117407966
2022/7/21 12:50,13502.323156533363,10988.26326815272
2022/7/21 12:52,12869.050362024564,10856.905320054962
2022/7/21 12:54,12626.43554046821,10625.156684471513
2022/7/21 12:56,13026.081065550736,10408.674346818922
2022/7/21 12:58,14234.17831481052,10373.305772905733
2022/7/21 13:00,13788.936419545447,10510.786315496158
2022/7/21 13:02,13946.417894592634,10528.8599671127
2022/7/21 13:04,13890.368636399637,10654.678369390362
2022/7/21 13:06,13784.51544648099,11026.826836205175
2022/7/21 13:08,13498.486317900799,10839.769384019746
2022/7/21 13:10,13941.991041468225,10749.677837654317
2022/7/21 13:12,13957.740675665464,10882.136808247162
2022/7/21 13:14,13742.792001196573,11597.64353188078
2022/7/21 13:16,13489.56236211866,11227.080150028773
2022/7/21 13:18,13109.42348386455,11411.389575491672
2022/7/21 13:20,13286.211616818664,11568.900402420544
2022/7/21 13:22,12677.919210188096,10861.712896085755
2022/7/21 13:24,13027.504605149048,11305.089205286857
2022/7/21 13:26,12562.594358390148,11417.29139178942
2022/7/21 13:28,12859.517809392473,11476.066571666168
2022/7/21 13:30,12553.62054731649,11114.602509177916
2022/7/21 13:32,12842.119336285075,11184.839412698986
2022/7/21 13:34,12308.780052109776,11524.416158025882
2022/7/21 13:36,12530.3229304778,11181.767934190946
2022/7/21 13:38,13883.704057807989,10905.375417786256
2022/7/21 13:40,13468.121863775315,11506.790181368993
2022/7/21 13:42,14241.382269154627,12003.655980203957
2022/7/21 13:44,13406.94625563935,12425.506149832885
2022/7/21 13:46,13560.137417781132,12393.784556677047
2022/7/21 13:48,13087.623071345022,12316.796227721736
2022/7/21 13:50,13157.26998268935,11791.864631967683
2022/7/21 13:52,13667.978293097125,12378.164129904275
2022/7/21 13:54,14512.688639648182,12790.322737707033
2022/7/21 13:56,14822.512474485002,12884.229837728783
2022/7/21 13:58,16065.523080151183,14510.146856480582
2022/7/21 14:00,15832.899100140667,14940.984016799017
2022/7/21 14:02,15060.455956937829,15051.09801148601
2022/7/21 14:04,15587.22321797479,15989.96810364163
2022/7/21 14:06,15454.028597667275,15936.283753036143
2022/7/21 14:08,15678.655640140472,14439.251496657367
2022/7/21 14:10,16015.774250766235,14357.40676438029
2022/7/21 14:12,15054.235185029398,13956.774239674562
2022/7/21 14:14,14745.334526636108,13753.74472760087
2022/7/21 14:16,15339.360157220477,12586.07087392632
2022/7/21 14:18,15142.101937475722,12239.400539178909
2022/7/21 14:20,14884.423677982611,12120.22220327125
2022/7/21 14:22,14612.344704459925,11948.580927372159
2022/7/21 14:24,14689.373510037232,12065.700148737415
2022/7/21 14:26,14605.118134822698,11900.070190715134
2022/7/21 14:28,14238.969139188985,11566.360238710484
2022/7/21 14:30,13691.779799500593,11191.462449090157
2022/7/21 14:32,13924.574186309264,11044.85709229905
2022/7/21 14:34,13431.27045995817,10757.010516457585
2022/7/21 14:36,13444.726365393468,10795.983570694034
2022/7/21 14:38,13782.767912622974,11227.703725135641
2022/7/21 14:40,13616.929840833129,11175.1674219159
2022/7/21 14:42,13748.235159625894,11154.952001319567
2022/7/21 14:44,14000.557809897517,11342.719211897605
2022/7/21 14:46,14191.838448094297,11337.330976584435
2022/7/21 14:48,14232.565520134565,11204.466953717298
2022/7/21 14:50,14251.194787769358,11536.083307001396
2022/7/21 14:52,14113.689877977904,11256.608781272911
2022/7/21 14:54,13838.716780894945,11329.045049499071
2022/7/21 14:56,14051.448131836469,11221.292348757286
2022/7/21 14:58,14168.23947927162,10984.409215234477
2022/7/21 15:00,14718.338299000168,11016.700380960854
2022/7/21 15:02,14318.393022588592,11093.650014652412
2022/7/21 15:04,14466.904748619409,11047.135089343841
2022/7/21 15:06,14443.902764948054,11104.02417882544
2022/7/21 15:08,14712.571079861591,10996.674243535634
2022/7/21 15:10,14549.107633223726,10959.090377597977
2022/7/21 15:12,14736.008154847286,10840.568425409912
2022/7/21 15:14,14834.190325032157,10935.198685007601
2022/7/21 15:16,14489.191899706013,10662.510218095702
2022/7/21 15:18,15474.936140997115,10762.816804552418
2022/7/21 15:20,14938.796506254846,10834.156320861091
2022/7/21 15:22,14949.667823577223,10669.250244059293
2022/7/21 15:24,15131.664236675399,10686.55670957995
2022/7/21 15:26,15290.627749031528,10779.132992017909
2022/7/21 15:28,15443.378458687419,11038.785402037262
2022/7/21 15:30,15935.560687285197,11559.38477755855
2022/7/21 15:32,16045.528882569743,11893.041485514817
2022/7/21 15:34,16297.783443548384,12283.179779453047
2022/7/21 15:36,16368.354899493734,13373.089723066149
2022/7/21 15:38,16319.169967898186,13064.352039621905
2022/7/21 15:40,16599.261282005835,14017.630341917826
2022/7/21 15:42,16723.88866245569,14176.478221753261
2022/7/21 15:44,16695.572778773287,14424.898815682242
2022/7/21 15:46,16195.84101307848,14768.893034948449
2022/7/21 15:48,15694.431175418784,14234.537141850438
2022/7/21 15:50,16221.09475310062,14394.88746824913
2022/7/21 15:52,15981.036502741343,13449.78528338947
2022/7/21 15:54,15622.321562331048,13720.686811052406
2022/7/21 15:56,15768.322375557902,13682.574155510678
2022/7/21 15:58,15351.09181351768,13469.212676192212
2022/7/21 16:00,15673.616838396905,12981.802236355574
2022/7/21 16:02,15583.369562080936,12150.238147079024
2022/7/21 16:04,15535.780523367946,12416.181921842752
2022/7/21 16:06,15021.940161206203,11982.238931499955
2022/7/21 16:08,15249.713748615219,11977.322057204252
2022/7/21 16:10,15382.589593352839,11556.417737828107
2022/7/21 16:12,15669.469694419477,11536.503402596842
2022/7/21 16:14,15065.756613817524,11294.047033762614
2022/7/21 16:16,14451.945151662077,11112.210262966142
2022/7/21 16:18,14996.732191968946,10996.711229161898
2022/7/21 16:20,15462.90277483605,10894.086800210382
2022/7/21 16:22,15437.553972517286,10864.704158190343
2022/7/21 16:24,16145.186021401109,10867.352296429322
2022/7/21 16:26,16202.119609255551,10925.282989613694
2022/7/21 16:28,15672.94060832263,11031.821847917834
2022/7/21 16:30,14729.584788087506,11097.48693352929
2022/7/21 16:32,15744.353398062995,11054.21273207823
2022/7/21 16:34,14674.343779082392,11144.822087792189
2022/7/21 16:36,15382.845451423833,11326.851638228263
2022/7/21 16:38,16011.178048264064,11650.122611051378
2022/7/21 16:40,15698.354516751602,11597.32629382041
2022/7/21 16:42,15890.919230859807,11991.308135415476
2022/7/21 16:44,15732.727703949946,11719.73787846736
2022/7/21 16:46,15682.362567938637,11685.952382083757
2022/7/21 16:48,16438.546114143093,12294.889981231318
2022/7/21 16:50,16652.85368656317,13012.653396840631
2022/7/21 16:52,16878.65737453781,13818.885120791228
2022/7/21 16:54,16344.398699130208,13227.38736038719
2022/7/21 16:56,17668.081718473473,14285.769226291493
2022/7/21 16:58,18123.55910056171,14480.718960506136
2022/7/21 17:00,17045.751022285982,14272.279568475698
2022/7/21 17:02,16783.76488236494,14352.751638964688
2022/7/21 17:04,16137.078386498104,14747.384092979699
2022/7/21 17:06,16636.68878023463,15186.517968007458
2022/7/21 17:08,16257.310330700111,14333.876953798808
2022/7/21 17:10,16963.413709841127,14841.47736083678
2022/7/21 17:12,16366.880495684163,14198.71233676694
2022/7/21 17:14,16310.443720754132,13999.349603162318
2022/7/21 17:16,16549.21592466853,14337.283906083807
2022/7/21 17:18,16716.865276551212,14466.13118050903
2022/7/21 17:20,16185.487650384655,13898.144772446747
2022/7/21 17:22,16651.570306165624,13534.682316314376
2022/7/21 17:24,17158.065408812658,14035.683752088133
2022/7/21 17:26,17361.361455349834,14213.467683608518
2022/7/21 17:28,16883.68268077812,14151.46947751065
2022/7/21 17:30,16670.50778495602,14142.408264592998
2022/7/21 17:32,16912.193660909623,13991.03672223036
2022/7/21 17:34,17174.116749224435,13922.482048144155
2022/7/21 17:36,17210.837192637322,14024.43575908574
